renderedContent,replyCount,retweetCount,likeCount,quoteCount,mentionedUserCount
@milansmithh Idk what’s wrong with me but I read “college could really be 2 years if they cut the depression out” which....is really the same thing so 🤷🏾‍♀️,0,0,0,0,1
When does depression end? Asking for a friend,1,0,0,0,0
"Cope with depression by envisioning your breakdowns as plot points in your coming-of-age story, which if adapted into a movie will inevitably feature ""The Middle"" by Jimmy Eat World",0,0,1,0,0
@GirlOnAnIsland @LeeStewartNL GM complaints in that building (why I don't drive one) American Health care plans.  4.5 years in that building and a depression is all I got to show for it,0,0,0,0,1
"@kmbutlerauthor Not to wait for the 'motivation' or 'inspiration' to write. 

Not everyone has the ability to write every day, either due to work or things like depression. And that's okay. 

But when you can write, do it.  Even if it's garbage. The habit is so important.",0,1,11,0,1
@smabs10 Arrête la dépression hein,0,0,0,0,0
@dropsofjoon 3 8 9 10 are my regular shit. What up my chronic depression people!,0,0,0,0,1
"Mi Uber trae a los Backstreet Boys, entiendo su post concert depression al 100 💕☺️😭",0,0,0,0,0
"tw//food

Today’s depression meal check: a can of olives, a bowl of Cheerios, black chai tea, and a handful of peanuts lmao help I need Health wtf is this",1,0,8,0,0
"Are you reading another self-help book to get out of depression? 

Those are capitalists constructs.",0,0,0,0,0
@Pr3stss Pull a nice 17 hour depression sleep to discover how comfy a bed is,1,0,0,0,1
I can’t believe my depression is causing me to miss out on seeing @Protoje perform live. 😔 today is a sad day,0,0,1,1,1
Real depression is when u stop loving the things you loved.,0,0,2,0,0
"@justin_author She has depression. SEVERE depression, to the point of self-harm and physical symptoms. She doesn’t know what’s wrong, and refuses to tell anyone. She hides it.",0,0,1,0,1
"GREAT DEPRESSION ERA PHOTO!!👈🏾 HODL, BUY GOLD AND SILVER ALSO. https://t.co/U3GtNdkZ61",0,0,0,0,0
@depression_arai お🌻のだ〜！,0,0,1,0,1
"@Tyson_Fury Hi Tyson you probably get millions of people contact you so I wouldn’t expect you to read this really but hey who knows eh, I suffer from anxiety and depression and was watching you explain about it and can relate, it helps a lot 😶",0,0,0,0,1
"People love this herbal pill because it really helps balance your overall energy!
- St. John’s Wort
Fights against depression by promoting a positive mood. 
**Together St. John’s Wort &amp; Ashwagandha  work hand in hand with one another!**
- Iron 
Promotes energy by preventing/",1,1,2,0,0
@YuushaGemGeah Yuyuy series is like... the depression surpasses the fun on a scale for me to make that comparison. At least so far lol.,0,0,0,0,0
@findmattcox No pity party. That pain is real. I got into a huge depression when my back went out. I couldn’t drive and im very dependent. So it hurt physically and mentally. Gross but even using the restroom I had to have supervision. I’m just as of a week able to drive my car and it ….,1,0,1,0,1
si vous êtes en dépression passez une seule soirée avec @dlhlilou et ça va aller automatiquement mieux impossible de pas rire 😂,0,1,1,0,1
@TayTaeRose Apparently it got sum to do with depression 🤷🏾‍♂️ idk,0,0,0,0,0
"@owenbroadcast swollen finger infection, depression",0,0,0,0,1
depression 😡 sucks 😡 balls 😡,8,2,53,0,0
"just did three — count em’, THREE — loads of laundry... depression WHO???",1,0,6,0,0
Depression February ends tomorrow so I’ll get my life together,0,1,3,0,0
When frustration becomes a depression....😭,0,0,0,0,0
to keep the depression at bay,0,0,1,0,0
"I have awesome parents

But I don’t think there is such a thing as perfect ones

Still I’ve made a promise to be better than they were. Especially about being gay or having depression

Sometimes it’s about making the cycle stop with you",0,2,4,0,0
Boys Mind : sadness😨 fasturation😔 depression😳 goals🤨 stress😕 exhaustion😦       #or mera dosto ka mind: behenchod kuch kar k bachi set karni hy 🙄😎🙄 @IAhsan96 @mianhar96499585    #tal_jao_oye,1,0,3,0,2
"@Pakdinnnnn__ @aniphilitis @banavsya @mauludfarid Nanti dah due, baby taknak keluar sebab depression. Pastu doktor spread awareness jangan cakap buruk pasal baby. Bahaya untuk baby. Sampai umur dua tahun baru bersalin.",1,0,1,0,4
"@mattyglesias If we learned nothing from the Gilded Age, Great Depression, the Fascist era, it's that the capitalists...aren't too bright.",0,0,2,0,1
"@love4thegameAK The same year the Vatican was created. 

Was the same year. Italy enforced no foreign speech. 

And the same year

The Great Depression started

And the same year.  BBC and CBS started broadcasting on television.",0,0,0,0,1
Changin’ all these pretty graphs to grayscale for publication is making my seasonal depression hit even hard #ineedcolor #tomorrowismarch #springiscoming,1,0,19,1,0
i saw polaris play unfamiliar so like depression? cured. we dont know her,0,0,4,0,0
"I know my depression is kicking in when I start calling room service at 1am to order goat meat peppersoup
I can’t even eat pepper🤦🏽‍♀️",0,0,0,0,0
"i started wearing makeup again, depression who?? dont know her",0,0,3,0,0
"All this pain ,depression,loneliness,hate,angry in me hurts 💔",0,0,0,0,0
i’m depression tweeting you worthless fucks this isn’t about x rn,0,0,1,0,0
"@paulkrugman I mean... 4 years ago it was at 19,000. 

FWIW it’s all a bubble anyway. United States so far in debt that a major financial depression is coming, we just don’t know when.",0,0,0,0,1
@paulocoelho Some people out there will and are always trying to bring you down when you happy but you need to think before making fun or bullying someone you need to think about that person they might have very bad problems and are going through depression#stopbullyingpeople or #helpsomeone https://t.co/rQfSJxFN2j,0,0,0,0,1
i wish i had a counsellor who specialises in depression so i can tell them about the stuff i think about lol haha that would be funny i think,0,0,0,0,0
"and not the physically sleepy or tired kind of exhausted, im depression exhausted",0,0,0,0,0
Me and my seasonal depression need to stay the FUCK off of Amazon. Packages at your door only make sure temporarily happy until you see your credit card statement. 🙃,0,0,3,0,0
depression's just a sarcastic state of mind,0,0,0,0,0
Almost 1630 and I haven’t had anything to eat or drink yet today. That’s some butt-kickin’ depression right there.,0,0,0,0,0
"Serious and genuine talk but ... what are the sign of depression.. ? 

I'm seriously wondering if I'm not doing one, or if this is just a bad phase of my life ...",3,0,0,0,0
About to take a FAT depression nap.,0,0,2,0,0
It sucks when you can't talk about depression just because people will treat you differently.,0,0,1,0,0
"I'ma dip my balls into some thousand island dressin'
'Cause I got depression",1,0,2,0,0
"On god depression is scary as fuck. I really just be chillen, then I start thinking about how unimportant I feel and that I would rather not exist... like",1,2,19,2,0
"Good morning! 
LOOKING FOR A BOTTOM
Badly needed lang po kasi matagal na nirerecommend ni Doc makipagsex as it may relieve depression daw. No money involved!
So if may kilala kayo just let me know. By the way, it’s for my dog. Sabi kasi ng vet depressed daw kasi need to stud hihi",44,22,599,10,0
Yo this depression has me buying all these clothes and then killing myself before I can even wear them smh,0,1,15,0,0
"@BlacksmithDirty It's the same with depresion, you overcome depression but it's never cure",0,0,1,0,0
"I’m gonna work on my diet cause screw depression

I think I’ll feel better about myself after that and during it",0,0,0,0,0
"Sometimes body shaming ni can be motivation, tapi bila dah sampai limit dia boleh pergi ke depression.",1,0,0,0,0
"""This being human is a guest house. Every morning is a new arrival. A joy, a depression, a meanness, some momentary awareness comes as an unexpected visitor...Welcome and entertain them all. Treat each guest honorably.",2,9,15,0,0
i rolled back like. six months of depression apartment neglect today i am unstoppable,0,0,5,0,0
"@MangoFarmAssets @LukeDashjr @realDonaldTrump @GovRonDeSantis 1 month is doable and will not lead to 2 yrs depression. It will severely hurt, yes. Sure.

If we don’t do it, we will see every country setting their policy for ever other country, which will lead to constant new cases everywhere; this will be worse for the economy.",1,0,3,0,4
@bbcnickrobinson This is whats being kept off the front pages=global depression begins. https://t.co/tARz5av8jI,0,0,1,0,1
"Depression k baad depression, meltdown pe meltdown. Idhr sb kch ho raha hai",0,0,0,0,0
@1whatsapp_ @adel_Depression 👍,0,0,0,0,1
I’m out my depression life been goin smooth,0,0,4,0,0
"Stress, anxiety, and depression are caused when we are living to please others.",1,7,8,0,0
"I don't run around ""looking depressed"" 24/7 because (like all the other people in the world suffering with depression/any mental health issue) I choose to put on a facade of ""I've got my shit together!"" when inside I am a dumpster fire wrapped in a torrent of self loathing!",1,0,0,0,0
Smoking Weed Controls My anxiety and depression. I wish I could tell my family their happu sun is a happy STONER...!!!,0,0,0,0,0
@Ahmedgmy_ @adel_Depression بصلي,0,0,0,0,1
@jokoBOOP august 0:27 - no depression by bahamas “everywhere i go / yes i get to feel so low / if i got depression”,1,0,1,0,0
"Sons and Daughters: My mother grew up during the Great Depression. She knew hardship as a child. Because of that she was hard-working and grateful, but never greedy. #GodlinessWithContentmentIsGreatGame",0,0,4,0,0
Somebody come fuck the depression outta me.,0,13,16,1,0
@Depression_A9 اه والله فعلا ♥,0,0,0,0,1
"As much as i have overcome my depression. i came to another big and serious problem with myself. controling my anger is so overhelming and hard to deal with.

Marceline.",0,0,2,0,0
"@kurts_love_buzz Depression is not cured with just words of encouragement, but you always wish that person the best and that you can solve that situation with a professional, my beautiful princess will always wish you the best",0,0,0,0,1
@TheKoefficient “Koe gets depression from watching his favorite waifu/husbando get fucking murdered”,0,0,0,0,1
yall talking about post con depression... i have post guitar class depression,1,0,5,0,0
@chemsouzzz @anassss_7 Anas il rt en mode il fait 1m90 et non je ne suis point en dépression de plus je finirais bien par grandir et trouver une femme inshallah,1,0,1,0,1
Also fuck seasonal depression,0,0,1,0,0
realized today why i've been coming home after work &amp; haven't felt like doing art/gaming (surprise its the Depression) but reading sounded doable so i went and sold all the old books i didn't want anymore at HPB to get a lil $ toward some new ones,1,0,6,0,0
